RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
394998,25,"Portland, OR",msa,OR,1540.0120273488335,1549.3014425469742,1569.6349465945866,1592.149064968116,1618.7612962621752,1643.9213439448145,1663.237666301888,1677.1762626885925,1685.72954280884,1687.5467326145372,1685.3191999607877,1683.6250801532733,1689.850716809409,1702.5682057520023,1722.6530346095806,1743.301211407508,1761.5537359018422,1778.5965639761257,1787.4605069250258,1786.171666851692,1780.4879901178733,1770.506723716878,1764.5960035475523,1760.6119665889698,1772.2385398348595,1789.6847612343297,1812.9152584883057,1833.692086894536,1851.5966397497614,1865.4338996322003,1870.6896817129511,1872.1538547493005,1867.3513917763,1852.9285267924845,1840.5193307661402,1834.7625829675762,1842.9370863163642,1854.6932218745114,1868.893605965451,1883.5137564528902,1901.528994890447,1911.8317396898294,1920.1531169828045,1923.523638496446,1923.3331681229379,1922.1607112616718,1913.2868337695054,1914.37915426375,1918.869962258235,1927.4090095446022,1939.0942280964987,1952.55896420862,1973.5404386143343,1986.6249674022017,1994.0878560424123,1997.5613077946978,1998.580716328594,1993.364993393278,1985.9063459818915,1986.232208069339,1989.8377026385149,1996.6650453544073,2003.9199447699978,2012.4816975401593,2021.824323426639,2032.887035477424,2052.695644275071,2077.4856733236056,2098.4612096463234,2106.8420445666034,2105.464977520511,2104.3557469505326,2114.04002789897,2129.105183310464,2154.4385502316723,2184.8584474426802,2221.5570788826576,2258.3024627868786,2288.3909190530712,2309.752914588026,2318.1673437224235,2322.1362420509945,2325.4679740134015,2323.087051049453,2326.9956602039456,2348.151156233613,2370.2848957509145,2398.2961113014017,2424.90158996922,2459.332807164197,2480.2987289882585,2485.4118971108996,2487.9998682689384,2487.9575874306825,2486.6254369412304,2480.8542280956317,2483.5344450357306,2505.409209952985,2525.5432052705105,2546.6225696146676,2551.4506802329674,2562.1880328446655,2571.4144245500224,2577.428965975649,2575.06399788086,2556.879612958721,2538.8158173701304,2525.172897842522
395045,26,"Sacramento, CA",msa,CA,1487.367449127062,1498.68898112358,1504.635590612635,1518.402055523229,1531.0768613414439,1546.6045733840183,1553.0353569628926,1563.3119476025165,1567.0568586026604,1574.2667258127144,1574.8787784396525,1579.194444031361,1585.0707416241728,1595.4222169794912,1608.8427044334358,1622.3614399913456,1642.4201533251182,1661.5041948337102,1674.5654074717454,1680.512171465632,1670.4207389016474,1672.924477068727,1671.6841100793208,1681.6925726703962,1694.5616600806738,1713.577346358839,1737.7316462537613,1756.013779505297,1778.084010424415,1798.9368326873819,1811.9566947784087,1817.2884643215527,1818.8275611472995,1826.6063652893883,1829.1762718064228,1829.3549057982282,1828.2170778559564,1833.137505551762,1851.9403124980117,1870.5951162695337,1892.4517413510205,1906.241125879304,1913.4904103004947,1919.978396273088,1917.5148220547894,1919.7985371877378,1917.8030260630353,1927.5976343796274,1930.3525333735743,1944.1526521827816,1952.1557835984606,1975.3338620001193,1987.247168478314,2004.9711709484425,2011.248102444814,2020.2066903273947,2017.7392723672317,2017.238498578128,2012.871120677592,2017.6713882348934,2020.3221780725912,2032.3861466054461,2046.0758983688438,2056.4928766624525,2060.8128397774917,2069.930667956326,2089.1530500988747,2112.9404445181895,2129.9080549767023,2150.12819498871,2163.076015256971,2177.3238757402255,2184.942991489056,2195.150508309023,2219.825902603651,2254.3514756995164,2299.897749219129,2337.324844486579,2370.4675615514493,2394.0926962370318,2410.841981600891,2423.1822295371758,2435.857523667933,2434.9352767801984,2441.597004334246,2454.091501481355,2483.1099898472794,2509.973144355544,2528.917366760014,2543.7379929964154,2559.1833392666576,2572.565462671558,2575.395060650495,2571.3683374853845,2549.1258763714145,2536.9775540837677,2528.463539953784,2539.4125170945636,2555.4496290048287,2567.6732175307475,2583.8675052195927,2597.502923838129,2609.5788292870325,2621.655832121461,2644.985471966567,2642.605228773963,2641.9238390677788,2626.5835677306263
394982,27,"Pittsburgh, PA",msa,PA,1053.9589376759407,1052.7628894019645,1062.5357806767356,1066.0842690090003,1081.687085477604,1085.3637078612064,1087.427111151141,1080.028077525438,1074.3713365337373,1071.747616186745,1072.20084740307,1076.968019269841,1082.5827727383307,1091.1422566060885,1096.8375695196312,1100.33192208717,1101.5947513492051,1100.4247983207817,1099.1717476405506,1092.879654908961,1082.1314884914439,1072.2148719007405,1059.9386041779505,1065.6635689248308,1076.9559620788045,1099.3550630307627,1109.8703741997167,1114.4289692995483,1118.2235231834984,1122.7230498350682,1122.2229543724839,1121.7409807785907,1117.3894663148626,1120.670838722443,1120.927437016032,1123.9210460716413,1125.747840938331,1134.8701872154586,1147.711631561277,1158.3536869490167,1161.0603950366858,1160.5803208360642,1159.4691008672212,1156.1570032630098,1156.5594327460874,1155.2052212758344,1162.8289074982795,1170.322194515271,1179.4721887998244,1187.6429642727417,1191.317955328391,1196.0005748626795,1196.9109589812385,1198.6397836656613,1195.2864108307704,1196.7263148909033,1201.2352939632494,1211.4176793627082,1216.9711130426729,1223.727872609624,1230.6555520461939,1238.7691469687757,1240.443281593931,1237.4439376631797,1236.7398914838097,1235.9255872062074,1244.548256488737,1249.3206029160283,1261.2498928882214,1265.785890666274,1270.9846528768207,1273.3840877390853,1280.0488524695281,1289.2016189770975,1295.4652606503832,1304.472439537946,1314.2311804270128,1325.5067392180433,1335.1879477599282,1346.3594119473676,1356.755774550199,1364.46037960065,1377.8619120230078,1378.196628072665,1381.4177234202953,1384.4914626433717,1400.5504743631384,1411.6091406401385,1419.1826796043188,1427.439427012356,1435.9620680271707,1447.2824288857084,1449.8494277865163,1458.8007939053748,1461.3015079402846,1465.486003064397,1466.416806061604,1470.3185245785173,1477.5766475741018,1481.285679967417,1484.638321703994,1494.5241656968567,1507.340590975826,1511.7758870461184,1516.0707024220337,1519.097308764963,1532.5086912250993,1553.5872239137789
394466,28,"Cincinnati, OH",msa,OH,1097.2573397370797,1102.7501274892254,1108.9381162426369,1116.02489005417,1124.4659446276896,1129.082574760132,1138.2447743402522,1139.2965201049183,1146.216382181591,1139.1007128791641,1142.803187277125,1142.1313398552784,1145.5187943844749,1145.9756193311243,1153.306028707693,1159.3958642040072,1165.7983529065393,1165.4888663030506,1167.8986962877307,1169.0628752905059,1173.9726260313528,1173.4264724049658,1175.6992929500063,1174.070211607471,1181.006899066362,1189.0162632745853,1195.5636160274696,1207.8482549614369,1214.7543428716883,1223.1626794077192,1225.5880820609384,1226.1327025262563,1221.0543703582314,1220.343070069608,1224.1486018696544,1232.0168588357374,1234.9548785512202,1237.655191635486,1247.165522345016,1259.1228619418523,1268.169088714397,1273.8141267210367,1274.49828344064,1278.0155803253208,1277.6784021994886,1283.6438225459567,1285.2124862682222,1290.8594289296818,1294.2735380087477,1303.0472262138271,1312.3155374821167,1323.8288666451876,1332.2261444313708,1339.2731358544615,1343.4851259056454,1344.9840007213718,1341.2994209724143,1343.4445218821372,1350.5447465815712,1357.6476328568328,1365.076513401604,1372.9614149544652,1383.4228603373513,1384.5594028071116,1385.9743714326523,1391.6939816918184,1410.0177989627007,1420.1624371076964,1431.6719111112404,1430.7683172245202,1438.6625489832836,1439.7718761625295,1449.4992929116524,1462.6126197636127,1487.2407095409599,1510.4491193932308,1526.4132276233865,1543.313825540621,1556.6804334450162,1574.3270422068563,1577.0127415386569,1575.270511597498,1582.3361769235278,1590.3097325413,1609.306365600921,1618.941245536116,1645.8347492112955,1671.6311992421515,1689.4862989751387,1705.7227841423853,1714.08723880306,1732.671685153502,1738.3538492794978,1746.061420981645,1747.9852033875686,1742.045976887608,1742.523987821175,1750.0100006102366,1774.74124511302,1796.6393688662645,1819.8881055569661,1831.0466061324528,1840.1961390867502,1847.7324972888987,1860.8274983104427,1885.0646472722865,1895.9824765813446,1905.5605337592895
394355,29,"Austin, TX",msa,TX,1538.6220756593254,1548.8154147403673,1558.4555645485718,1564.1525348372954,1581.1075860111034,1589.5012107241773,1602.0318945531835,1607.677953751253,1602.6110170003972,1588.211831954578,1580.6835978581182,1589.055903526487,1600.4891074666548,1611.7332581997878,1619.9695218501386,1629.3389738984456,1641.0629287331517,1650.5637639908443,1659.1043297498195,1655.5146511897956,1645.50554161003,1630.4457988027402,1623.1450828815314,1620.861466939124,1632.7566163643103,1648.005987466243,1667.5863956344872,1681.1393858106187,1687.2084815753285,1693.8460648068108,1692.2828007032697,1683.7777127249954,1673.4191351218708,1660.3746882806988,1667.0140850331684,1670.8189388055334,1679.15269595305,1683.0952772559565,1696.5238459324182,1715.5126639847306,1729.8655501580624,1736.5562024407693,1739.9114935155335,1735.9816686972977,1731.0459013426484,1727.7792321985019,1727.9812621375604,1730.2155825286543,1735.4010974057444,1750.2491079864858,1766.0021915349912,1780.4320543196955,1789.5875236544048,1799.1116974171548,1808.459292028206,1806.449183818047,1809.252148485224,1803.1103357257298,1810.1816378212486,1810.09280306565,1818.88694883205,1825.0012220083743,1831.5998609884534,1835.2039957115658,1838.3359142875188,1848.9952449953062,1860.4136369300863,1873.8036798015935,1882.3470597110181,1888.1903950179367,1897.6467352921245,1909.2487322313445,1934.196963527027,1956.2158148201443,1986.0085241643671,2020.0092099833716,2063.3626095682553,2109.0325789681506,2146.519923684705,2174.1625353179293,2185.2907967262568,2187.302257220308,2197.2353360504385,2214.0963123480865,2236.2415213510308,2266.511531108329,2288.988170835833,2323.1653362870748,2345.909987962091,2378.5979455350594,2398.3349857598982,2397.421905128635,2391.8626774226905,2369.919070463185,2354.503375236987,2343.880825229591,2357.5008948070235,2373.4206373181764,2394.375958114763,2403.641623268747,2418.606523700003,2420.9581314634083,2419.2767658857397,2410.217285274304,2392.574422599761,2381.0062322961544,2361.931473432749,2344.2962410119367
394775,30,"Las Vegas, NV",msa,NV,1213.621391816852,1219.9303948067868,1228.1243585111424,1238.8203973732172,1248.7906405574088,1255.4504363268775,1260.5225087743922,1265.011355189746,1268.8307956845038,1268.0688114364057,1266.147842353295,1264.9436389041073,1265.8839114095504,1270.8203962883274,1276.9707922350244,1290.0729078729964,1300.7051489521966,1313.3031630417088,1315.4983975842408,1317.846201515106,1317.3171004809535,1316.2897019406273,1316.4913555045384,1315.995373080054,1324.947262794242,1331.4846335118407,1342.8658602576863,1352.253721236922,1364.6276370900741,1375.8743829920563,1384.6269929272596,1389.1286466934998,1391.0282614893058,1391.2645545958908,1392.1935518251028,1393.7488809849199,1398.879396712934,1407.3090202485216,1421.725413168283,1437.5457700010977,1455.6549385353921,1466.1715346753535,1474.5314428304443,1478.1797501122753,1485.0973437380735,1487.162452319805,1491.121282709504,1491.3703837469984,1498.727504927962,1504.74643911898,1520.499494896511,1536.7968670282723,1552.1508934138487,1562.2210069337534,1567.2847337866353,1573.3701460285165,1575.9770006858635,1571.9695957031088,1567.906556468014,1563.0721238857348,1569.5649997294547,1578.5276055377851,1592.0210943195827,1588.0552972180215,1589.1364359991285,1594.0967413321598,1620.8233137651619,1645.2071108805944,1668.0834462668947,1685.4380545572683,1698.1018600150846,1707.091976258703,1719.691083107868,1741.5687371003166,1769.2639617668633,1809.596270739948,1857.5977783849532,1899.892050956281,1928.1851819555343,1951.1017040308952,1980.6157333517033,2005.5414202041186,2025.8604392771508,2034.280083389151,2057.783230744672,2070.1409777750036,2089.4459563561923,2098.6483499628594,2115.763152994293,2137.4551758870853,2156.307685006981,2155.129175270645,2136.7727987930793,2106.309920399976,2087.593739461872,2073.651464530525,2079.0590522036155,2084.9781752756135,2108.787082631,2123.8144400803976,2143.5732943806115,2147.008786851897,2145.8254900447964,2148.868483104807,2144.3709308337775,2140.9105016474778,2131.729176727231,2137.069774718398
394735,31,"Kansas City, MO",msa,MO,932.7621685649202,936.9734733093303,945.2546360789866,949.7939529391624,953.7389235892188,958.4780464743319,962.8747738724687,968.2408443424627,968.2866957895261,965.5502608804761,962.6655033877238,962.0762454194454,966.467664877472,970.956023415347,976.6833838832588,982.3558714461005,987.234547154407,995.9491591808327,1000.2335328632166,1007.827296866414,1010.1427999353634,1011.4340566228378,1007.3284069817244,1002.9792511655686,1002.6640268816952,1008.3808923081906,1016.0012743492827,1025.1273199159054,1033.156806646707,1037.16787966797,1040.2055609293832,1041.6083638582775,1042.4922221643828,1042.684503559289,1043.446380997047,1047.090064942022,1048.6693015386159,1052.5408288172712,1059.2235324507224,1068.2873724859132,1073.8765037670423,1080.0853918877604,1080.8376774437743,1082.2514428287611,1083.325564895521,1082.8890537253997,1082.711159821178,1077.809323808681,1081.2643531838587,1087.2326624871798,1096.6599919777093,1105.7581998597702,1115.6935084537347,1123.448026183377,1130.5804771727735,1128.3735333467312,1124.278622264284,1117.4820554060627,1116.0271702805244,1120.950508808296,1126.2957492725463,1134.663219652161,1142.3274120709145,1150.9700874770328,1156.500980338668,1168.198294672612,1178.1896415721246,1187.8602114798678,1192.3686527991526,1196.874405342414,1201.5672122000144,1202.814738581094,1208.9811545118498,1216.144472940393,1225.1123310801972,1236.0746759708504,1254.2415582209255,1273.3611894715157,1291.1415726659448,1299.9412337610397,1305.3462241871132,1307.6205192103835,1309.613600995874,1316.948087349613,1325.9987601231144,1336.7792115374227,1346.604634717263,1358.3367718613267,1376.3349669949632,1394.262282364901,1411.4987489000948,1420.38016449057,1430.7699420831323,1432.1532901338478,1437.47532202504,1438.5463100182167,1443.7367557323896,1448.271645523319,1456.8501651193524,1471.2156112901207,1484.1231438992256,1490.3072381158686,1500.6887375490671,1511.930879762921,1520.4753587188081,1521.4504269498177,1523.8918292298936,1538.1890924612555
394492,32,"Columbus, OH",msa,OH,1032.6764682023565,1037.2660857915819,1036.4361600490015,1047.5067553265665,1061.4956941163582,1074.9559912647728,1078.4509692296829,1080.896558254656,1078.6020463485054,1083.73470709308,1079.8875084858064,1079.4001140513444,1080.1261895359553,1081.173662161599,1088.8576782809748,1101.021503692167,1117.0239815743407,1127.2080870929192,1123.8290350859477,1121.3857635800837,1114.5314479280512,1118.596246469189,1120.2459199615396,1126.3199960628722,1128.337188487514,1135.6985869308478,1143.1829163738741,1151.1775453343569,1156.152000425873,1160.4464399592803,1164.739677744342,1167.1150566137978,1174.4160476308496,1173.869599393498,1176.3166566465757,1176.8857644879577,1183.788119861118,1190.4318633555401,1205.4243304692286,1219.3683758030868,1232.75393807407,1233.6750546127475,1236.2229842796417,1238.5663063455056,1240.2156966857528,1240.3653555851888,1239.3673754186102,1241.136368643068,1245.2553205012557,1251.5061841520017,1261.4080496094934,1272.4734325980437,1283.319160287649,1288.4639283954555,1290.4331413832856,1290.8578367421499,1295.871563371133,1299.8625414554708,1301.6782301995531,1301.6582893726254,1307.607399744881,1315.1299089940226,1322.687453375832,1328.4234296676505,1337.3436195478923,1346.2784590062038,1356.85826404727,1369.0051008289183,1379.7783376971995,1388.8141371101392,1389.7624408787392,1399.584902208949,1403.7754950970823,1416.6399768953615,1425.2498216664792,1440.8015520148856,1455.0907278986563,1468.5975955846998,1487.3448907988786,1503.7155210547394,1516.0085943350757,1517.4841648627362,1526.1374447011108,1533.4134245274847,1547.2921456266147,1551.9415921998202,1563.5188054512248,1572.5964435585176,1591.3240967832555,1607.2387604319097,1629.7355668302064,1639.389905874784,1647.9347865339312,1642.26157085388,1650.9052739525366,1659.1287472035401,1668.301231872075,1672.1844265264976,1675.81801603282,1694.9118107761296,1707.2214719871183,1720.6415839816066,1724.0843605254906,1737.9157602777336,1745.2906239905774,1750.966359847761,1748.1599319480451,1750.047864315072
394705,34,"Indianapolis, IN",msa,IN,985.2608654218359,989.0058745236801,997.0525964373483,1000.4963263306497,1006.8549145938546,1007.0508888760669,1010.6542583456843,1012.3345736248338,1014.257044873887,1013.5990539751458,1012.5417297617707,1012.4665199083546,1012.3384684869108,1015.8954041147553,1020.321354066884,1027.5564930264075,1034.5102938807033,1039.9025232347808,1043.1193981068075,1041.1938267424966,1037.1427191529747,1034.5817214195954,1030.3294154248122,1027.0835858811815,1027.9385749089827,1036.031015720241,1048.0522852552688,1057.4225396531651,1063.8254407851223,1069.6902042301838,1070.2292448191504,1072.8110695957287,1072.9446139203199,1076.140701195928,1075.0768254006548,1078.3024206559112,1080.6951461922606,1088.5103660920372,1094.2453724851134,1102.702532599191,1107.7221641008293,1113.9475335393483,1116.6609822594658,1119.6653298509946,1115.643623176369,1114.6939182311182,1113.5101992822697,1119.3904654067421,1123.1472820409226,1131.052202649526,1140.2861089654216,1153.9930400592064,1160.5833591420949,1167.0533296580454,1168.0318516886107,1170.2829326212852,1173.495197326477,1172.0231731233946,1168.6063086538286,1167.67624473172,1172.103013280592,1187.456495973029,1198.4126107499744,1207.7067575922408,1215.8193815169652,1225.0212034010574,1236.799014920805,1246.5840825497035,1254.647733897473,1266.2085291499388,1270.4813359884668,1273.5587516544197,1273.720907690533,1283.9835341788958,1299.054899122307,1315.081833573743,1332.9552886773613,1352.5741010695883,1370.1684809923572,1384.9544628144645,1396.1236830674304,1406.1374118887948,1411.3039560027855,1410.6298661883004,1414.2480920772173,1420.3336557556302,1438.7814931918035,1456.1441285622013,1479.648840181149,1497.9763133336155,1516.9706806674492,1528.3971012441405,1534.1138676356668,1541.0068961707311,1542.6675721476695,1548.7436606030733,1553.6749785659183,1557.5651704728848,1562.73031382272,1573.2293039631957,1585.9916809509748,1595.0667955526083,1598.9639133096846,1610.528406636848,1618.286315338744,1620.7032310981601,1616.831888848935,1623.3002901793304
394475,35,"Cleveland, OH",msa,OH,910.1273140547258,920.6145872516387,924.5373057298399,931.1541758333644,931.6082946273259,931.8723026633721,931.8301840894196,938.0390967308116,937.5086935230562,938.3313827152335,933.2144522504208,932.6967564970266,933.9888440390877,931.9071166427824,935.3773660522844,936.4258656676235,951.3416079493688,959.3647248799161,963.6537706083677,950.1636491089901,946.152607697348,940.8512858202561,940.6442670655125,936.0631902375284,938.5493326794052,944.5823843208271,956.9697971268847,966.3372890932882,975.9000776298647,977.6597705210623,976.7149607144532,972.9847579112472,972.8912231562742,970.5256965428327,971.7821481239773,969.8940018919795,975.9092014935064,980.7650340208361,989.2513194678186,991.1944677794323,1000.2086462966345,1004.3232131704195,1008.24153959081,1006.8299065109518,1001.4877054273577,1004.4702991155339,1007.9817675557874,1015.0721992397002,1013.6564413254084,1016.6467723236311,1024.4209738271159,1033.0292536465038,1035.1236241687793,1038.2530113617897,1039.990194307176,1046.5700120063882,1047.4877308078223,1048.5652806542332,1040.6572539343508,1041.4983879412903,1041.2046899724883,1053.5148150118864,1059.0590341716554,1067.6783372683014,1073.6230588459753,1075.3397089913228,1087.7242011222206,1094.281340369685,1105.4064161147141,1108.5489893600777,1110.9865686760654,1118.0543176527306,1123.0104206992676,1131.5753835108808,1140.11121005466,1151.0902344496815,1165.4583952687024,1179.9169497951839,1192.9977339003601,1203.218579678247,1207.021643087967,1219.2664905566874,1223.563244781844,1241.3138096847747,1240.8566636381709,1259.777739739257,1265.681607150689,1281.653236261809,1292.958178023777,1302.2651283279854,1308.4382518091747,1317.0766624253847,1326.9591131814789,1341.0863821819314,1344.2705265971842,1343.5174008711163,1340.8312114003472,1333.883038738432,1346.2467547576878,1361.1582069195174,1382.2140606534886,1383.537338491825,1398.059006202797,1409.3437198653655,1421.4503021397115,1416.9033872189418,1419.2344816497912,1429.2600865800866
395059,36,"San Jose, CA",msa,CA,3120.1753313089616,3138.1504918167184,3159.825832020751,3216.0436012539994,3290.3587769357123,3360.9356912145054,3389.8948125432044,3397.069630675433,3380.9437528346275,3377.57560713538,3367.7220038288337,3368.3683378824053,3364.5115566462255,3383.5418826897567,3422.7532356074344,3435.155484730737,3481.7478171247135,3473.719350673593,3484.9396121260365,3433.4494740061914,3410.4032764822678,3371.2982004663395,3355.5239446123796,3342.218021457862,3380.0910712623427,3418.7651177374896,3467.0596315099488,3489.9277985193057,3523.6577773036306,3550.2123026735967,3567.9319226252996,3567.9599859570753,3563.8678498267045,3549.100156655778,3536.8412853183495,3525.42464829334,3546.293234377292,3564.2226681922857,3588.7014156097725,3604.3967684135787,3637.009281568464,3661.7940452432836,3678.7209959040674,3679.7445905128147,3673.3647360182704,3654.11888286243,3639.0053107813746,3620.776779403046,3632.527226399878,3659.3472328567505,3701.199088504775,3719.0194641763255,3731.3056067286316,3741.1522804206124,3758.258602276312,3764.2521562343495,3754.120947980069,3741.175038467093,3710.9270729342356,3709.4422832789073,3709.5144091955503,3736.219604695966,3761.470191544701,3768.994354132503,3763.44614403105,3745.0009144923965,3739.724240939018,3727.0132905826094,3712.6251832555363,3677.0092412499816,3667.688739760275,3651.870265580497,3660.214795042477,3666.5504617344327,3678.3114187854876,3710.5562793085924,3743.5449903301906,3780.1657644720112,3807.703218745161,3824.247394637319,3833.2811320945407,3835.1722655081226,3829.8341039090355,3837.7503797049726,3854.1689585660797,3870.440771806713,3888.1346798332024,3920.1489541100473,3970.751771539718,4015.087534004447,4044.911096456193,4056.700466776804,4058.9922804768776,4044.422751311351,4046.751281943716,4045.694730769512,4037.290602697911,4022.3917504702627,4032.413411876621,4067.038743124925,4111.209324475916,4144.815497073187,4160.534643020784,4173.359665626497,4180.297043285762,4186.310756522762,4161.843187112643,4145.220469098332
394902,37,"Nashville, TN",msa,TN,1305.6975320644779,1309.5156866585792,1329.5947470228086,1332.3921388649983,1351.9366587847426,1363.725772660309,1378.6617900986369,1381.5507458442305,1376.4380658012624,1380.6621390634975,1376.598866880403,1380.3966910821885,1385.5465535613757,1397.8084236680702,1407.6426320507946,1415.6863074107996,1432.8913629430458,1446.270010141647,1454.380809875771,1455.6469748529576,1451.501767955593,1450.3109603370317,1433.568283453935,1437.560325897554,1444.7074155813527,1465.461536720207,1479.1724947556045,1491.1502327670516,1504.0029122873977,1507.9851534992813,1509.071441407015,1510.7270385647105,1510.8827371546045,1508.6683921566075,1498.3617445672005,1497.677855665996,1503.8152763711971,1520.424470279069,1536.644244817894,1548.4950910992814,1556.3985695738597,1560.4065988044124,1562.476952386382,1564.709454810695,1559.9965576624445,1561.561873940808,1558.5286809117376,1564.2986289714802,1567.783540676488,1578.120175170185,1591.9652186336618,1602.9648679153318,1616.66409062125,1622.6651621949252,1628.0544233913336,1627.4260483030644,1624.2054228791933,1623.2806389110585,1625.510046999145,1631.280281824753,1635.4860502745482,1643.5715946201083,1654.7744651594194,1665.8724781323826,1673.9260259086784,1680.4848122437147,1692.3815426184035,1703.9801160290833,1709.2960013307863,1715.0612113025973,1708.3453405275895,1715.0244092004307,1721.2917954804827,1743.1427906120864,1766.1118215088006,1791.7255768097345,1817.0251557790282,1843.8693384550113,1870.691897297165,1898.2526604854265,1915.5341176707705,1935.2034471576158,1947.3683952695949,1960.9666618673775,1975.7932932915908,1997.227875393871,2027.421899544106,2051.666799631154,2082.266945910674,2105.449455240065,2130.778869236448,2145.9595973237765,2152.682960746025,2151.1893315470547,2157.153865341832,2161.776505580211,2162.1935804883774,2162.9905172259264,2176.6061863576715,2198.8667633990945,2216.7286404931224,2222.200800339104,2230.998808890065,2238.554994047027,2238.9468724303024,2232.819121184094,2219.548834264276,2216.2547710160634
395194,38,"Virginia Beach, VA",msa,VA,1266.612360519776,1265.718718335281,1270.1835802268913,1276.4057079336842,1284.0691611060015,1288.2475156461282,1287.3463806879547,1287.7867932953454,1287.0874182908474,1286.40334823821,1283.6227785731548,1281.2299957826845,1282.042322982,1284.51923282635,1289.0645378114305,1296.0080283735792,1302.2418507588545,1304.309673384632,1304.2876928489782,1302.428468269474,1298.2865653456113,1291.529019374874,1286.1908686697275,1290.8698022786534,1297.2606565301505,1308.4845869318333,1315.1307239255443,1321.9975141798386,1327.0947918966174,1329.332384674035,1331.8087938278063,1331.6267664156626,1329.8490307716374,1328.3095717520519,1326.864524374346,1325.4242426416565,1327.1460169424415,1332.7576957700796,1345.2455383019178,1353.4334776633298,1357.3503068662199,1359.2399800561254,1361.3305593486862,1364.1437784108837,1359.756493731906,1359.864954767654,1360.710566432652,1365.8693661351567,1370.0519333099421,1373.9093776920536,1385.9561068394075,1394.121386842586,1399.4730594694463,1403.7447949640514,1405.885419495675,1411.4673215776857,1410.212140212654,1410.4525490736626,1409.397395386249,1413.1165822139417,1415.0000888493541,1423.4217922059127,1428.957814128191,1435.884980821715,1440.858219141437,1447.2395043654585,1458.190165015853,1473.0664207469044,1486.1382928028568,1496.1991204352353,1505.814987217037,1510.5248563143173,1523.074428834434,1529.740477704451,1547.1600070446525,1559.4487003439936,1572.8747053408204,1586.674474293002,1607.0502522206348,1633.8113060971873,1657.670025210253,1674.5028606878807,1684.406751566696,1694.3810017811763,1709.6161925358715,1721.5418447857785,1741.779313070136,1755.7471339317465,1782.498323834085,1794.2513350478514,1810.17366979201,1811.0006371259203,1818.228574615157,1829.492365710927,1842.0924987940439,1849.9119542751314,1855.7262841261424,1861.3236817202064,1874.446420286262,1886.6729838454442,1906.5439109027827,1918.4376100291345,1931.715470525056,1933.1677898576834,1947.1074036541975,1953.400479845878,1960.5547993713212,1964.5559777102328
